TIPO_DOCUMENTO;NUMERO_DOCUMENTO;DATA_EMISSAO_NF;FORNECEDOR;CNPJ_FORNECEDOR;VALOR_BRUTO;DATA_PAGAMENTO;APROVADO_POR;STATUS;arquivo_origem;data_processamento;tem_anomalia;DATA_EMISSAO;DESCRICAO_SERVICO;BANCO_DESTINO;(DATA_PAGAMENTO == DATA_EMISSAO) ? DATA_EMISSAO : DATA_PAGAMENTO;HASH_VERIFICACAO;DATE;DATE_PAYMENT;APPROVED_BY;Fornecedor;Data_Emissao_NF;Data_Pagamento;.STATUS;DATE_PAGAMENTO; VALOR_BRUTO;NUMBER_DOCUMENTO;NUMERO.Documento;DATASET;FORNECEDOR_DATA;VALOR_BRUTO_DATA;ESTADO; STATUS;TIPO DOCUMENTO;NUMERO DOCUMENTO;DATA EMISSAO NF;CNPJ FORNECEDOR;VALOR BRUTO;DATA PAGAMENTO;APROVADO POR;DATA_EMISSAO_NF_original;DATA_PAGAMENTO_original;Tipo_documento;Número_documento;Data_emissao_nf;CNPJ_fornecedor;Valor_bruto;Data_pagamento;Aprovado_por;Status;DATA ПAGAMENTO
NOTA_FISCAL;NF-53975;2024-11-27;Consultoria RH Parceiros;34567890000134;60000.0;2024-12-20;Carlos Mendes;PAGO;DOC_0599.txt;2026-04-22 01:29:00;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-41934;2023-05-22;TechSoft Ltda;12345678000190;852000.0;2023-06-19;Fernanda Costa;ESTORNADO;DOC_0600.txt;2026-04-22 01:29:02;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-10832;08/04/2023;TechSoft Ltda;12345678000190;15000.0;09/05/2023;Maria Silva;PAGO;DOC_0601.txt;2026-04-22 01:29:09;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-28754;20/12/2024;DataCenter Cloud SA;23456789000112;10000.0;14/01/2025;Roberto Lima;PAGO;DOC_0602.txt;2026-04-22 01:29:12;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-92207;25/02/2024;Consultoria RH Parceiros;34567890000134;3500.0;05/03/2024;Carlos Mendes;PAGO;DOC_0603.txt;2026-04-22 01:29:19;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-91123;29/02/2024;Consultoria RH Parceiros;34567890000134;8500.0;05/03/2024;Maria Silva;PAGO;DOC_0604.txt;2026-04-22 01:29:22;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-29558;20/04/2024;Limpeza & Facilities;56789012000178;8500.0;15/05/2024;Maria Silva;PAGO;DOC_0605.txt;2026-04-22 01:29:24;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-66973;25/06/2023;Marketing Digital Pro;45678901000156;3500.0;06/07/2023;Ana Beatriz;PAGO;DOC_0606.txt;2026-04-22 01:29:32;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-73577;2023-02-09;Consultoria RH Parceiros;34567890000134;350000.0;2023-02-18;Carlos Mendes;PAGO;DOC_0607.txt;2026-04-22 01:29:34;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-24435;26/08/2023;TechSoft Ltda;12345678000190;12000.0;22/09/2023;Carlos Mendes;PAGO;DOC_0608.txt;2026-04-22 01:29:37;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-86689;28/08/2023;DataCenter Cloud SA;23456789000112;8500.0;24/09/2023;Carlos Mendes;ESTORNADO;DOC_0609.txt;2026-04-22 01:29:44;True;;Firewall e Segurança;Itaú Ag.5678 C/C 12345-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-69996;25/05/2023;TechSoft Ltda;12345678000190;19500.0;05/06/2023;Roberto Lima;PAGO;DOC_0610.txt;2026-04-22 01:29:47;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-27891;02/10/2023;DataCenter Cloud SA;23456789000112;6000.0;11/10/2023;Fernanda Costa;PAGO;DOC_0611.txt;2026-04-22 01:29:54;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-85775;02/03/2024;Marketing Digital Pro;45678901000156;8500.0;10/03/2024;Fernanda Costa;PAGO;DOC_0612.txt;2026-04-22 01:29:57;True;04/03/2024;Produção de Conteúdo;Banco do Brasil Ag.1234 C/C 56789-0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-46591;22/02/2024;DataCenter Cloud SA;23456789000112;19500.0;25/03/2024;Fernanda Costa;ESTORNADO;DOC_0613.txt;2026-04-22 01:30:04;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-64758;08/09/2023;Marketing Digital Pro;45678901000156;8500.0;22/09/2023;Carlos Mendes;PAGO;DOC_0614.txt;2026-04-22 01:30:06;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-22844;17/01/2025;TechSoft Ltda;12345678000190;3500.0;15/02/2025;Fernanda Costa;ESTORNADO;DOC_0615.txt;2026-04-22 01:30:09;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-41334;27/03/2023;Marketing Digital Pro;45678901000156;15000.0;14/04/2023;Carlos Mendes;;DOC_0616.txt;2026-04-22 01:30:16;True;;;;;;;;;;;;;;;;;;;;;PAGO;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-69616;04/05/2024;TechSoft Ltda;12345678000190;6000.0;28/05/2024;Fernanda Costa;PAGO;DOC_0617.txt;2026-04-22 01:30:19;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-79588;07/07/2023;DataCenter Cloud SA;23456789000112;19500.0;04/08/2023;Maria Silva;PENDENTE;DOC_0618.txt;2026-04-22 01:30:21;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-77467;04/02/2025;Consultoria RH Parceiros;34567890000134;8500.0;18/02/2025;Fernanda Costa;PAGO;DOC_0619.txt;2026-04-22 01:30:29;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-32972;22/04/2023;Consultoria RH Parceiros;34567890000134;19500.0;07/05/2023;Maria Silva;PENDENTE;DOC_0620.txt;2026-04-22 01:30:31;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-95070;27/07/2024;Limpeza & Facilities;56789012000178;6000.0;20/08/2024;Carlos Mendes;PAGO;DOC_0621.txt;2026-04-22 01:30:39;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-46325;09/02/2025;Limpeza & Facilities;56789012000178;12000.0;06/03/2025;Ana Beatriz;CANCELADO;DOC_0622.txt;2026-04-22 01:30:41;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-69241;2023-12-17;TechSoft Ltda;12345678000190;42000.0;2024-01-04;Fernanda Costa;PAGO;DOC_0623.txt;2026-04-22 01:30:43;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-20085;2023-09-07;Consultoria RH Parceiros;34567890000134;42000.0;2023-08-10;Roberto Lima;PAGO;DOC_0624.txt;2026-04-22 01:30:51;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-48426;24/04/2023;DataCenter Cloud SA;23456789000112;19500.0;18/05/2023;Carlos Mendes;PAGO;DOC_0625.txt;2026-04-22 01:30:53;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-12888;27/04/2024;Limpeza & Facilities;56789012000178;19500.0;12/05/2024;Ana Beatriz;PAGO;DOC_0626.txt;2026-04-22 01:31:01;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-70031;24/02/2024;DataCenter Cloud SA;23456789000112;12000.0;16/03/2024;Fernanda Costa;ESTORNADO;DOC_0627.txt;2026-04-22 01:31:03;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-16202;18/03/2025;Limpeza & Facilities;56789012000178;10000.0;29/03/2025;Roberto Lima;PAGO;DOC_0628.txt;2026-04-22 01:31:06;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-97340;07/04/2024;Consultoria RH Parceiros;34567890000134;6000.0;17/04/2024;Ana Beatriz;PAGO;DOC_0629.txt;2026-04-22 01:31:13;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-58453;01/09/2023;DataCenter Cloud SA;23456789000112;12000.0;05/09/2023;Carlos Mendes;PAGO;DOC_0630.txt;2026-04-22 01:31:16;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-79945;10/11/2024;DataCenter Cloud SA;23456789000112;600000.0;23/11/2024;Roberto Lima;PAGO;DOC_0631.txt;2026-04-22 01:31:18;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-81584;16/02/2024;TechSoft Ltda;12345678000190;6000.0;20/03/2024;Ana Beatriz;PAGO;DOC_0632.txt;2026-04-22 01:31:26;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-72781;2024-04-28;Consultoria RH Parceiros;34567890000134;600000.0;2024-05-29;Roberto Lima;PAGO;DOC_0633.txt;2026-04-22 01:31:28;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-63300;14/07/2024;DataCenter Cloud SA;23456789000112;8500.0;20/07/2024;Carlos Mendes;CANCELADO;DOC_0633_v2.txt;2026-04-22 01:31:36;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-17213;09/11/2023;DataCenter Cloud SA;23456789000112;8500.0;13/11/2023;Ana Beatriz;PENDENTE;DOC_0634.txt;2026-04-22 01:31:38;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-98744;09/03/2025;DataCenter Cloud SA;23456789000112;85000.0;10/04/2025;Maria Silva;ESTORNADO;DOC_0635.txt;2026-04-22 01:31:40;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-58448;19/07/2023;TechSoft Ltda;12345678000190;3500.0;04/08/2023;Roberto Lima;CANCELADO;DOC_0636.txt;2026-04-22 01:31:48;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-68224;17/10/2023;Consultoria RH Parceiros;34567890000134;10000.0;31/10/2023;Fernanda Costa;PAGO;DOC_0637.txt;2026-04-22 01:31:50;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-28827;18/10/2023;Marketing Digital Pro;46678901000156;15000.0;29/10/2023;Carlos Mendes;PAGO;DOC_0638.txt;2026-04-22 01:31:57;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-64331;21/06/2024;Consultoria RH Parceiros;34567890000134;15000.0;02/07/2024;Maria Silva;PAGO;DOC_0639.txt;2026-04-22 01:32:00;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-15535;27/12/2024;Limpeza & Facilities;56789012000178;8500.0;16/01/2025;Roberto Lima;ESTORNADO;DOC_0640.txt;2026-04-22 01:32:02;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-44429;15/05/2024;Consultoria RH Parceiros;34567890000134;19500.0;07/06/2024;Maria Silva;PAGO;DOC_0641.txt;2026-04-22 01:32:10;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-25644;29/10/2024;Marketing Digital Pro;45678901000156;1500000.0;22/11/2024;Roberto Lima;PAGO;DOC_0642.txt;2026-04-22 01:32:12;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-43804;05/03/2023;Consultoria RH Parceiros;34567890000134;12000.0;30/03/2023;Roberto Lima;CANCELADO;DOC_0643.txt;2026-04-22 01:32:15;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-29154;13/01/2024;Marketing Digital Pro;45678901000156;3500.0;04/02/2024;Carlos Mendes;PAGO;DOC_0644.txt;2026-04-22 01:32:22;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-47992;01/01/2024;Marketing Digital Pro;45678901000156;10000.0;07/01/2024;Roberto Lima;PAGO;DOC_0645.txt;2026-04-22 01:32:25;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-51446;05/06/2024;Limpeza & Facilities;56789012000178;6000.0;17/06/2024;Fernanda Costa;PENDENTE;DOC_0646.txt;2026-04-22 01:32:32;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-28837;27/11/2024;Consultoria RH Parceiros;34567890000134;0.0;25/12/2024;Fernanda Costa;PENDENTE;DOC_0647.txt;2026-04-22 01:32:34;True;02/12/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-30257;14/01/2024;DataCenter Cloud SA;23456789000112;15000.0;11/02/2024;Carlos Mendes;PAGO;DOC_0648.txt;2026-04-22 01:32:37;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-27200;21/03/2025;DataCenter Cloud SA;23456789000112;4200.0;23/04/2025;Roberto Lima;PAGO;DOC_0649.txt;2026-04-22 01:32:44;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-32571;16/11/2023;Marketing Digital Pro;4578901000156;60000.0;09/12/2023;Fernanda Costa;PENDENTE;DOC_0650.txt;2026-04-22 01:32:47;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-26429;01/02/2025;Consultoria RH Parceiros;34567890000134;8500.0;28/02/2025;Carlos Mendes;PAGO;DOC_0651.txt;2026-04-22 01:32:54;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-35736;11/03/2024;DataCenter Cloud SA;23456789000112;4200.0;03/04/2024;Roberto Lima;PAGO;DOC_0652.txt;2026-04-22 01:32:57;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-26225;23/04/2024;TechSoft Ltda;12345678000190;35000.0;29/04/2024;Ana Beatriz;PAGO;DOC_0653.txt;2026-04-22 01:32:59;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-56163;09/07/2023;DataCenter Cloud SA;23456789000112;3500.0;31/07/2023;Carlos Mendes;PENDENTE;DOC_0654.txt;2026-04-22 01:33:07;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-35106;01/06/2024;Limpeza & Facilities;56789012000178;4200.0;20/06/2024;Maria Silva;PAGO;DOC_0655.txt;2026-04-22 01:33:09;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-98280;11/01/2025;DataCenter Cloud SA;23456789000112;19500.0;16/01/2025;Fernanda Costa;ESTORNADO;DOC_0656.txt;2026-04-22 01:33:11;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-71066;2024-01-23;DataCenter Cloud SA;23456789000112;850000.0;2024-02-07;Maria Silva;PAGO;DOC_0657.txt;2026-04-22 01:33:19;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-74711;2024-05-20;Limpeza & Facilities;56789012000178;1000000.0;2024-06-16;Maria Silva;PENDENTE;DOC_0658.txt;2026-04-22 01:33:21;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-48088;07/04/2024;Marketing Digital Pro;45678901000156;10000.0;02/05/2024;Carlos Mendes;CANCELADO;DOC_0659.txt;2026-04-22 01:33:29;True;;SEO e Analytics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-61952;10/03/2023;Marketing Digital Pro;45678901000156;12000.0;11/04/2023;Maria Silva;PAGO;DOC_0660.txt;2026-04-22 01:33:31;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-57672;30/04/2023;Limpeza & Facilities;56789012000178;15000.0;08/05/2023;Maria Silva;PAGO;DOC_0661.txt;2026-04-22 01:33:34;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-86273;01/09/2024;Consultoria RH Parceiros;34567890000134;4200.0;29/09/2024;Roberto Lima;PAGO;DOC_0662.txt;2026-04-22 01:33:41;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-69589;2023-12-26;Consultoria RH Parceiros;345689000134;1500000.0;2024-01-16;Fernanda Costa;PAGO;DOC_0663.txt;2026-04-22 01:33:44;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-75291;15/05/2024;TechSoft Ltda;12345678000190;6000.0;01/06/2024;Maria Silva;PAGO;DOC_0664.txt;2026-04-22 01:33:51;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-20029;22/01/2024;TechSoft Ltda;12345678000190;12000.0;16/02/2024;Ana Beatriz;PAGO;DOC_0665.txt;2026-04-22 01:33:54;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-81098;21/03/2025;Limpeza & Facilities;56789012000178;10000.0;06/04/2025;Roberto Lima;PAGO;DOC_0666.txt;2026-04-22 01:33:56;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-68006;21/02/2025;Limpeza & Facilities;56789012000178;4200.0;23/02/2025;Roberto Lima;CANCELADO;DOC_0667.txt;2026-04-22 01:34:04;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-50954;26/06/2023;TechSoft Ltda;12345678000190;10000.0;19/07/2023;Roberto Lima;PAGO;DOC_0668.txt;2026-04-22 01:34:06;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-72378;17/02/2025;Marketing Digital Pro;45678901000156;19500.0;25/02/2025;Fernanda Costa;ESTORNADO;DOC_0669.txt;2026-04-22 01:34:09;True;;Email Marketing;Caixa Ag.0023 C/C 44321-0;;NLC0669689567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-18050;02/02/2024;DataCenter Cloud SA;23456789000112;15000.0;14/02/2024;Ana Beatriz;PENDENTE;DOC_0670.txt;2026-04-22 01:34:17;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-22759;2023-05-10;Limpeza & Facilities;56789012000178;12000.0;2023-06-08;Maria Silva;CANCELADO;DOC_0671.txt;2026-04-22 01:34:20;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-18585;26/02/2024;Consultoria RH Parceiros;34567890000134;8500.0;09/03/2024;Carlos Mendes;PAGO;DOC_0672.txt;2026-04-22 01:34:27;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-44946;19/06/2023;TechSoft Ltda;12345678000190;12000.0;24/06/2023;Roberto Lima;CANCELADO;DOC_0673.txt;2026-04-22 01:34:30;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-23114;17/11/2023;Marketing Digital Pro;45678901000156;15000.0;04/12/2023;Fernanda Costa;ESTORNADO;DOC_0674.txt;2026-04-22 01:34:32;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-67146;18/05/2024;DataCenter Cloud SA;23456789000112;12000.0;09/06/2024;Fernanda Costa;PENDENTE;DOC_0675.txt;2026-04-22 01:34:39;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-39607;30/06/2024;Marketing Digital Pro;45678901000156;10000.0;09/07/2024;Ana Beatriz;CANCELADO;DOC_0676.txt;2026-04-22 01:34:42;True;02/07/2024;Gestão de Mídias Sociais;Caixa Ag.0023 C/C 44321-0;;NLC0676754911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-37490;27/08/2024;TechSoft Ltda;12345678000190;4200.0;09/09/2024;Fernanda Costa;CANCELADO;DOC_0677.txt;2026-04-22 01:34:49;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-62730;29/05/2024;TechSoft Ltda;12345678000190;15000.0;26/06/2024;Ana Beatriz;CANCELADO;DOC_0678.txt;2026-04-22 01:34:57;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-37912;14/11/2024;Limpeza & Facilities;56789012000178;6000.0;13/12/2024;Fernanda Costa;ESTORNADO;DOC_0679.txt;2026-04-22 01:34:59;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-57746;15/10/2024;Marketing Digital Pro;45678901000156;15000.0;02/11/2024;Maria Silva;PAGO;DOC_0680.txt;2026-04-22 01:35:02;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-93090;30/05/2023;DataCenter Cloud SA;23456789000112;100000.0;28/06/2023;Roberto Lima;PAGO;DOC_0681.txt;2026-04-22 01:35:04;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-24884;20/10/2023;Marketing Digital Pro;45678901000156;10000.0;11/11/2023;Carlos Mendes;PAGO;DOC_0682.txt;2026-04-22 01:35:12;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-94793;07/09/2023;DataCenter Cloud SA;23456789000112;19500.0;05/10/2023;Fernanda Costa;CANCELADO;DOC_0683.txt;2026-04-22 01:35:14;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-73680;07/10/2023;DataCenter Cloud SA;23456789000112;10000.0;12/10/2023;Fernanda Costa;PAGO;DOC_0684.txt;2026-04-22 01:35:21;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-62021;2023-03-23;TechSoft Ltda;12345678000190;1000000.0;2023-04-07;Roberto Lima;PAGO;DOC_0685.txt;2026-04-22 01:35:24;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-75070;20/04/2023;DataCenter Cloud SA;23456789000112;4200.0;14/05/2023;Fernanda Costa;PAGO;DOC_0686.txt;2026-04-22 01:35:31;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-38574;28/02/2025;DataCenter Cloud SA;23456789000112;12000.0;28/03/2025;Roberto Lima;CANCELADO;DOC_0687.txt;2026-04-22 01:35:34;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-79922;05/08/2023;TechSoft Ltda;12345678000190;15000.0;17/08/2023;Fernanda Costa;ESTORNADO;DOC_0688.txt;2026-04-22 01:35:36;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-58200;09/07/2024;TechSoft Ltda;12345678000190;8500.0;26/07/2024;Carlos Mendes;ESTORNADO;DOC_0689.txt;2026-04-22 01:35:39;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-50536;18/10/2024;Consultoria RH Parceiros;34567890000134;3500.0;20/11/2024;Carlos Mendes;CANCELADO;DOC_0690.txt;2026-04-22 01:35:46;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-49438;30/06/2024;Consultoria RH Parceiros;34567890000134;19500.0;29/07/2024;Maria Silva;PAGO;DOC_0691.txt;2026-04-22 01:35:49;False;01/07/2024;Headhunting Executivo;Santander Ag.3456 C/C 78901-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-20498;03/08/2023;DataCenter Cloud SA;23456789000112;19500.0;01/09/2023;Roberto Lima;PAGO;DOC_0692.txt;2026-04-22 01:35:56;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-56118;24/01/2025;Marketing Digital Pro;45678901000156;150000.0;07/02/2025;Carlos Mendes;PAGO;DOC_0693.txt;2026-04-22 01:35:58;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-62515;09/04/2024;Limpeza & Facilities;56789012000178;3500.0;02/05/2024;Roberto Lima;PAGO;DOC_0694.txt;2026-04-22 01:36:06;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-51864;12/08/2024;Consultoria RH Parceiros;34567890000134;6000.0;15/08/2024;Fernanda Costa;CANCELADO;DOC_0695.txt;2026-04-22 01:36:08;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-58182;19/09/2023;Marketing Digital Pro;45678901000156;12000.0;30/09/2023;Carlos Mendes;CANCELADO;DOC_0696.txt;2026-04-22 01:36:16;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-70610;07/08/2024;Marketing Digital Pro;45678901000156;3500.0;15/08/2024;Fernanda Costa;PAGO;DOC_0697.txt;2026-04-22 01:36:18;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-58224;16/02/2023;Consultoria RH Parceiros;34567890000134;15000.0;05/03/2023;Ana Beatriz;PAGO;DOC_0698.txt;2026-04-22 01:36:21;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
